invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
539736,21876,POTTERING MUG,3,2010-12-21,3.360,,United Kingdom
539750,21240,BLUE POLKADOT CUP,3,2010-12-21,1.660,,United Kingdom
539658,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-21,2.950,17213,United Kingdom
539658,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-12-21,1.650,17213,United Kingdom
539658,21756,BATH BUILDING BLOCK WORD,3,2010-12-21,5.950,17213,United Kingdom
539658,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2010-12-21,1.250,17213,United Kingdom
539658,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2010-12-21,2.950,17213,United Kingdom
539658,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2010-12-21,2.950,17213,United Kingdom
539658,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-21,4.950,17213,United Kingdom
539658,22988,SOLDIERS EGG CUP ,12,2010-12-21,1.250,17213,United Kingdom
539658,22199,FRYING PAN RED RETROSPOT,4,2010-12-21,4.250,17213,United Kingdom
539658,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2010-12-21,1.650,17213,United Kingdom
539658,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2010-12-21,1.250,17213,United Kingdom
539658,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2010-12-21,0.850,17213,United Kingdom
539658,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,2010-12-21,4.250,17213,United Kingdom
539658,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2010-12-21,4.250,17213,United Kingdom
539658,48184,DOORMAT ENGLISH ROSE ,4,2010-12-21,7.950,17213,United Kingdom
539659,21094,SET/6 RED SPOTTY PAPER PLATES,4,2010-12-21,0.850,15034,United Kingdom
539659,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2010-12-21,2.950,15034,United Kingdom
539659,21086,SET/6 RED SPOTTY PAPER CUPS,5,2010-12-21,0.650,15034,United Kingdom
539659,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-12-21,0.850,15034,United Kingdom
539659,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-21,2.950,15034,United Kingdom
539659,22084,PAPER CHAIN KIT EMPIRE,6,2010-12-21,2.950,15034,United Kingdom
539659,22678,FRENCH BLUE METAL DOOR SIGN 3,20,2010-12-21,1.250,15034,United Kingdom
539659,22679,FRENCH BLUE METAL DOOR SIGN 4,20,2010-12-21,1.250,15034,United Kingdom
539659,22685,FRENCH BLUE METAL DOOR SIGN 0,20,2010-12-21,1.250,15034,United Kingdom
539659,22683,FRENCH BLUE METAL DOOR SIGN 8,20,2010-12-21,1.250,15034,United Kingdom
539659,22681,FRENCH BLUE METAL DOOR SIGN 6,20,2010-12-21,1.250,15034,United Kingdom
539659,22676,FRENCH BLUE METAL DOOR SIGN 1,20,2010-12-21,1.250,15034,United Kingdom
539659,22677,FRENCH BLUE METAL DOOR SIGN 2,20,2010-12-21,1.250,15034,United Kingdom
539659,22682,FRENCH BLUE METAL DOOR SIGN 7,20,2010-12-21,1.250,15034,United Kingdom
539659,22680,FRENCH BLUE METAL DOOR SIGN 5,20,2010-12-21,1.250,15034,United Kingdom
539659,22686,FRENCH BLUE METAL DOOR SIGN No,20,2010-12-21,1.250,15034,United Kingdom
539659,84836,ZINC METAL HEART DECORATION,72,2010-12-21,1.250,15034,United Kingdom
539659,22726,ALARM CLOCK BAKELIKE GREEN,6,2010-12-21,3.750,15034,United Kingdom
539659,22725,ALARM CLOCK BAKELIKE CHOCOLATE,6,2010-12-21,3.750,15034,United Kingdom
539659,22728,ALARM CLOCK BAKELIKE PINK,6,2010-12-21,3.750,15034,United Kingdom
539659,22728,ALARM CLOCK BAKELIKE PINK,6,2010-12-21,3.750,15034,United Kingdom
539659,22729,ALARM CLOCK BAKELIKE ORANGE,6,2010-12-21,3.750,15034,United Kingdom
539659,22730,ALARM CLOCK BAKELIKE IVORY,6,2010-12-21,3.750,15034,United Kingdom
539659,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2010-12-21,0.850,15034,United Kingdom
539659,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2010-12-21,4.250,15034,United Kingdom
539659,20685,DOORMAT RED RETROSPOT,3,2010-12-21,7.950,15034,United Kingdom
539659,20725,LUNCH BAG RED RETROSPOT,20,2010-12-21,1.650,15034,United Kingdom
539659,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-21,1.650,15034,United Kingdom
539659,21621,VINTAGE UNION JACK BUNTING,4,2010-12-21,8.500,15034,United Kingdom
539659,22469,HEART OF WICKER SMALL,19,2010-12-21,1.650,15034,United Kingdom
539662,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-21,4.650,14135,United Kingdom
539662,22837,HOT WATER BOTTLE BABUSHKA ,8,2010-12-21,4.650,14135,United Kingdom
539662,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-21,4.950,14135,United Kingdom
539663,22635,CHILDS BREAKFAST SET DOLLY GIRL ,3,2010-12-21,9.950,17961,United Kingdom
539663,22634,CHILDS BREAKFAST SET SPACEBOY ,3,2010-12-21,9.950,17961,United Kingdom
539663,22481,BLACK TEA TOWEL CLASSIC DESIGN,4,2010-12-21,1.250,17961,United Kingdom
539663,21664,RIDGED GLASS STORAGE JAR CREAM LID,6,2010-12-21,3.750,17961,United Kingdom
539663,22152,PLACE SETTING WHITE STAR,5,2010-12-21,0.420,17961,United Kingdom
539663,22768,FAMILY PHOTO FRAME CORNICE,4,2010-12-21,9.950,17961,United Kingdom
539663,22642,SET OF 4 NAPKIN CHARMS STARS   ,3,2010-12-21,2.550,17961,United Kingdom
539663,85231B,CINAMMON SET OF 9 T-LIGHTS,6,2010-12-21,0.850,17961,United Kingdom
539663,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,6,2010-12-21,1.250,17961,United Kingdom
539664,22834,HAND WARMER BABUSHKA DESIGN,12,2010-12-21,2.100,14135,United Kingdom
539666,84880,WHITE WIRE EGG HOLDER,12,2010-12-21,4.950,16029,United Kingdom
539666,22070,SMALL RED RETROSPOT MUG IN BOX ,24,2010-12-21,3.750,16029,United Kingdom
539666,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2010-12-21,1.650,16029,United Kingdom
539666,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-21,1.650,16029,United Kingdom
539675,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,2010-12-21,2.950,12971,United Kingdom
539675,21463,MIRRORED DISCO BALL ,16,2010-12-21,4.950,12971,United Kingdom
539676,22390,PAPERWEIGHT CHILDHOOD MEMORIES,12,2010-12-21,0.850,12423,Belgium
539676,22396,MAGNETS PACK OF 4 RETRO PHOTO,24,2010-12-21,0.420,12423,Belgium
539676,85169A,IVORY LOVE BIRD CANDLE,24,2010-12-21,0.420,12423,Belgium
539676,85169D,PINK LOVE BIRD CANDLE,24,2010-12-21,0.420,12423,Belgium
539676,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-21,1.250,12423,Belgium
539676,20723,STRAWBERRY CHARLOTTE BAG,10,2010-12-21,0.850,12423,Belgium
539676,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2010-12-21,0.850,12423,Belgium
539676,21135,VICTORIAN  METAL POSTCARD SPRING,8,2010-12-21,1.690,12423,Belgium
539676,22098,BOUDOIR SQUARE TISSUE BOX,12,2010-12-21,1.250,12423,Belgium
539676,21749,LARGE RED RETROSPOT WINDMILL,6,2010-12-21,2.100,12423,Belgium
539676,22859,EASTER TIN BUNNY BOUQUET,6,2010-12-21,1.650,12423,Belgium
539676,85232A,SET/3 POLKADOT STACKING TINS,3,2010-12-21,4.950,12423,Belgium
539676,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-21,1.690,12423,Belgium
539676,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,12,2010-12-21,0.850,12423,Belgium
539676,POST,POSTAGE,3,2010-12-21,15.000,12423,Belgium
539708,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-12-21,10.170,,United Kingdom
539708,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2010-12-21,2.510,,United Kingdom
539708,22198,LARGE POPCORN HOLDER ,3,2010-12-21,3.360,,United Kingdom
539708,22224,WHITE LOVEBIRD LANTERN,3,2010-12-21,5.910,,United Kingdom
539708,22301,COFFEE MUG CAT + BIRD DESIGN,3,2010-12-21,5.060,,United Kingdom
