invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
543272,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-06,2.950,14810,United Kingdom
543272,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2011-02-06,1.650,14810,United Kingdom
543272,22551,PLASTERS IN TIN SPACEBOY,3,2011-02-06,1.650,14810,United Kingdom
543272,22663,JUMBO BAG DOLLY GIRL DESIGN,5,2011-02-06,1.950,14810,United Kingdom
543272,22385,JUMBO BAG SPACEBOY DESIGN,5,2011-02-06,1.950,14810,United Kingdom
543272,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-02-06,1.950,14810,United Kingdom
543272,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-02-06,1.950,14810,United Kingdom
543272,22804,CANDLEHOLDER PINK HANGING HEART,4,2011-02-06,2.950,14810,United Kingdom
543273,85099B,JUMBO BAG RED RETROSPOT,30,2011-02-06,1.950,16456,United Kingdom
543273,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-02-06,1.950,16456,United Kingdom
543273,22386,JUMBO BAG PINK POLKADOT,20,2011-02-06,1.950,16456,United Kingdom
543273,21931,JUMBO STORAGE BAG SUKI,20,2011-02-06,1.950,16456,United Kingdom
543273,20713,JUMBO BAG OWLS,20,2011-02-06,1.950,16456,United Kingdom
543273,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-02-06,1.950,16456,United Kingdom
543273,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-02-06,1.950,16456,United Kingdom
543273,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-02-06,1.950,16456,United Kingdom
543273,21930,JUMBO STORAGE BAG SKULLS,10,2011-02-06,1.950,16456,United Kingdom
543273,85099F,JUMBO BAG STRAWBERRY,20,2011-02-06,1.950,16456,United Kingdom
543273,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-06,1.450,16456,United Kingdom
543273,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-02-06,1.650,16456,United Kingdom
543273,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-02-06,1.250,16456,United Kingdom
543273,21124,SET/10 BLUE POLKADOT PARTY CANDLES,4,2011-02-06,1.250,16456,United Kingdom
543273,21122,SET/10 PINK POLKADOT PARTY CANDLES,4,2011-02-06,1.250,16456,United Kingdom
543273,21121,SET/10 RED POLKADOT PARTY CANDLES,5,2011-02-06,1.250,16456,United Kingdom
543273,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-02-06,1.690,16456,United Kingdom
543273,85231G,ORANGE SCENTED SET/9 T-LIGHTS,3,2011-02-06,0.850,16456,United Kingdom
543274,21499,BLUE POLKADOT WRAP,25,2011-02-06,0.420,17392,United Kingdom
543274,79163,BLACK CHAMPAGNE GLASS,4,2011-02-06,1.650,17392,United Kingdom
543274,21500,PINK POLKADOT WRAP ,25,2011-02-06,0.420,17392,United Kingdom
543274,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,5,2011-02-06,0.850,17392,United Kingdom
543274,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5,2011-02-06,2.100,17392,United Kingdom
543274,20829,GLITTER HANGING BUTTERFLY STRING,16,2011-02-06,2.100,17392,United Kingdom
543274,71053,WHITE METAL LANTERN,5,2011-02-06,3.750,17392,United Kingdom
543274,47566,PARTY BUNTING,6,2011-02-06,4.950,17392,United Kingdom
543275,21069,VINTAGE BILLBOARD TEA MUG,6,2011-02-06,1.250,13584,United Kingdom
543275,47590A,BLUE HAPPY BIRTHDAY BUNTING,5,2011-02-06,5.450,13584,United Kingdom
543276,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-02-06,1.060,16525,United Kingdom
543276,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2011-02-06,0.550,16525,United Kingdom
543276,22721,SET OF 3 CAKE TINS SKETCHBOOK,24,2011-02-06,4.250,16525,United Kingdom
543276,22863,SOAP DISH BROCANTE,48,2011-02-06,2.550,16525,United Kingdom
543276,22796,PHOTO FRAME 3 CLASSIC HANGING,12,2011-02-06,8.500,16525,United Kingdom
543276,22767,TRIPLE PHOTO FRAME CORNICE ,16,2011-02-06,8.500,16525,United Kingdom
543276,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,32,2011-02-06,2.550,16525,United Kingdom
543276,22507,MEMO BOARD RETROSPOT  DESIGN,16,2011-02-06,4.250,16525,United Kingdom
543276,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2011-02-06,5.950,16525,United Kingdom
543276,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-02-06,2.550,16525,United Kingdom
543276,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-02-06,2.550,16525,United Kingdom
543276,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-02-06,1.250,16525,United Kingdom
543277,84050,PINK HEART SHAPE EGG FRYING PAN,4,2011-02-06,1.650,15808,United Kingdom
543277,20751,FUNKY WASHING UP GLOVES ASSORTED,4,2011-02-06,2.100,15808,United Kingdom
543277,20754,RETROSPOT RED WASHING UP GLOVES,3,2011-02-06,2.100,15808,United Kingdom
543277,85099B,JUMBO BAG RED RETROSPOT,20,2011-02-06,1.950,15808,United Kingdom
543277,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-02-06,1.950,15808,United Kingdom
543277,21622,VINTAGE UNION JACK CUSHION COVER,3,2011-02-06,4.950,15808,United Kingdom
543277,21621,VINTAGE UNION JACK BUNTING,5,2011-02-06,8.500,15808,United Kingdom
543277,47566,PARTY BUNTING,12,2011-02-06,4.950,15808,United Kingdom
543277,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-02-06,3.750,15808,United Kingdom
543277,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-06,3.750,15808,United Kingdom
543277,22558,CLOTHES PEGS RETROSPOT PACK 24 ,5,2011-02-06,1.490,15808,United Kingdom
543277,46000M,POLYESTER FILLER PAD 45x45cm,3,2011-02-06,1.550,15808,United Kingdom
543277,21717,EASTER TIN BUCKET,4,2011-02-06,2.550,15808,United Kingdom
543277,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,5,2011-02-06,2.950,15808,United Kingdom
543277,22989,SET 2 PANTRY DESIGN TEA TOWELS,4,2011-02-06,3.250,15808,United Kingdom
543277,22990,COTTON APRON PANTRY DESIGN,4,2011-02-06,4.950,15808,United Kingdom
543277,22961,JAM MAKING SET PRINTED,6,2011-02-06,1.450,15808,United Kingdom
543277,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2011-02-06,2.950,15808,United Kingdom
543277,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-02-06,2.950,15808,United Kingdom
543277,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-06,2.950,15808,United Kingdom
543277,22960,JAM MAKING SET WITH JARS,4,2011-02-06,4.250,15808,United Kingdom
543277,22358,KINGS CHOICE TEA CADDY ,4,2011-02-06,2.950,15808,United Kingdom
543277,47559B,TEA TIME OVEN GLOVE,6,2011-02-06,1.250,15808,United Kingdom
543277,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-06,12.750,15808,United Kingdom
543277,21868,POTTING SHED TEA MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,21876,POTTERING MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,37370,RETRO COFFEE MUGS ASSORTED,24,2011-02-06,1.250,15808,United Kingdom
543277,21874,GIN AND TONIC MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,21876,POTTERING MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,21872,GLAMOROUS  MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,21877,HOME SWEET HOME MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,21875,KINGS CHOICE MUG,6,2011-02-06,1.250,15808,United Kingdom
543277,48185,DOORMAT FAIRY CAKE,3,2011-02-06,7.950,15808,United Kingdom
543278,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-02-06,0.720,16745,United Kingdom
543278,22383,LUNCH BAG SUKI  DESIGN ,20,2011-02-06,1.650,16745,United Kingdom
543278,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-02-06,0.850,16745,United Kingdom
543278,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-02-06,0.550,16745,United Kingdom
543278,84992,72 SWEETHEART FAIRY CAKE CASES,48,2011-02-06,0.550,16745,United Kingdom
543278,22961,JAM MAKING SET PRINTED,3,2011-02-06,1.450,16745,United Kingdom
543278,84991,60 TEATIME FAIRY CAKE CASES,4,2011-02-06,0.550,16745,United Kingdom
543278,21975,PACK OF 60 DINOSAUR CAKE CASES,4,2011-02-06,0.550,16745,United Kingdom
543278,84568,GIRLS ALPHABET IRON ON PATCHES ,96,2011-02-06,0.210,16745,United Kingdom
543278,84598,BOYS ALPHABET IRON ON PATCHES,96,2011-02-06,0.210,16745,United Kingdom
543279,84988,SET OF 72 PINK HEART PAPER DOILIES,4,2011-02-06,1.450,17105,United Kingdom
543279,17038,PORCELAIN BUDAH INCENSE HOLDER,100,2011-02-06,0.100,17105,United Kingdom
543279,21390,FILIGRIS HEART WITH BUTTERFLY,8,2011-02-06,1.250,17105,United Kingdom
543279,22227,HANGING HEART MIRROR DECORATION ,20,2011-02-06,0.650,17105,United Kingdom
543279,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,14,2011-02-06,0.180,17105,United Kingdom
543279,85150,LADIES & GENTLEMEN METAL SIGN,4,2011-02-06,2.550,17105,United Kingdom
543279,21179,NO JUNK MAIL METAL SIGN,4,2011-02-06,1.250,17105,United Kingdom
543279,82580,BATHROOM METAL SIGN,6,2011-02-06,0.550,17105,United Kingdom
543279,82578,KITCHEN METAL SIGN,4,2011-02-06,0.550,17105,United Kingdom
543279,82581,TOILET METAL SIGN,6,2011-02-06,0.550,17105,United Kingdom
543279,21726,MULTI HEARTS  STICKERS,11,2011-02-06,0.850,17105,United Kingdom
543279,84992,72 SWEETHEART FAIRY CAKE CASES,12,2011-02-06,0.550,17105,United Kingdom
543279,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2011-02-06,2.550,17105,United Kingdom
543279,22151,PLACE SETTING WHITE HEART,24,2011-02-06,0.420,17105,United Kingdom
543279,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-02-06,0.290,17105,United Kingdom
543279,21677,HEARTS  STICKERS,12,2011-02-06,0.850,17105,United Kingdom
543279,21679,SKULLS  STICKERS,6,2011-02-06,0.850,17105,United Kingdom
543279,21355,TOAST ITS - I LOVE YOU ,8,2011-02-06,1.250,17105,United Kingdom
543279,84378,SET OF 3 HEART COOKIE CUTTERS,6,2011-02-06,1.250,17105,United Kingdom
543279,22079,RIBBON REEL HEARTS DESIGN ,5,2011-02-06,1.650,17105,United Kingdom
543279,84050,PINK HEART SHAPE EGG FRYING PAN,4,2011-02-06,1.650,17105,United Kingdom
543279,21935,SUKI  SHOULDER BAG,10,2011-02-06,1.650,17105,United Kingdom
543279,85099B,JUMBO BAG RED RETROSPOT,4,2011-02-06,1.950,17105,United Kingdom
543279,20718,RED RETROSPOT SHOPPER BAG,10,2011-02-06,1.250,17105,United Kingdom
543279,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-02-06,0.850,17105,United Kingdom
543279,20707,CRAZY DAISY HEART DECORATION,6,2011-02-06,1.250,17105,United Kingdom
543279,79190D,RETRO PLASTIC DAISY TRAY,6,2011-02-06,0.420,17105,United Kingdom
543279,79190B,RETRO PLASTIC POLKA TRAY,6,2011-02-06,0.420,17105,United Kingdom
543280,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-02-06,1.250,14438,United Kingdom
543280,22464,HANGING METAL HEART LANTERN,6,2011-02-06,1.650,14438,United Kingdom
543280,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-02-06,1.950,14438,United Kingdom
543280,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-02-06,1.950,14438,United Kingdom
543280,22386,JUMBO BAG PINK POLKADOT,10,2011-02-06,1.950,14438,United Kingdom
543280,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-06,1.950,14438,United Kingdom
543280,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-02-06,1.950,14438,United Kingdom
543280,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-02-06,0.850,14438,United Kingdom
543280,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-02-06,0.850,14438,United Kingdom
543281,84992,72 SWEETHEART FAIRY CAKE CASES,3,2011-02-06,0.550,14606,United Kingdom
543281,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,8,2011-02-06,0.650,14606,United Kingdom
543281,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,3,2011-02-06,1.490,14606,United Kingdom
543281,84378,SET OF 3 HEART COOKIE CUTTERS,5,2011-02-06,1.250,14606,United Kingdom
543282,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2011-02-06,1.250,12956,United Kingdom
543282,22469,HEART OF WICKER SMALL,3,2011-02-06,1.650,12956,United Kingdom
543282,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-02-06,1.650,12956,United Kingdom
543282,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-06,1.690,12956,United Kingdom
