invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
540993,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-01-13,3.750,13284,United Kingdom
540993,47580,TEA TIME DES TEA COSY,6,2011-01-13,2.550,13284,United Kingdom
540993,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-01-13,0.550,13284,United Kingdom
540993,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-01-13,4.950,13284,United Kingdom
540993,20725,LUNCH BAG RED RETROSPOT,10,2011-01-13,1.650,13284,United Kingdom
540993,20728,LUNCH BAG CARS BLUE,10,2011-01-13,1.650,13284,United Kingdom
540993,62086A,PINK RETRO BIG FLOWER BAG,6,2011-01-13,1.950,13284,United Kingdom
540993,21039,RED RETROSPOT SHOPPING BAG,6,2011-01-13,2.550,13284,United Kingdom
540993,15056N,EDWARDIAN PARASOL NATURAL,3,2011-01-13,5.950,13284,United Kingdom
540993,21519,GIN & TONIC DIET GREETING CARD ,12,2011-01-13,0.420,13284,United Kingdom
540994,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-01-13,0.850,13089,United Kingdom
540994,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-01-13,0.650,13089,United Kingdom
540994,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-01-13,0.850,13089,United Kingdom
540994,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-01-13,0.850,13089,United Kingdom
540994,22085,PAPER CHAIN KIT SKULLS ,6,2011-01-13,2.950,13089,United Kingdom
540994,22332,SKULLS PARTY BAG + STICKER SET,8,2011-01-13,1.650,13089,United Kingdom
540994,21679,SKULLS  STICKERS,12,2011-01-13,0.850,13089,United Kingdom
540994,21495,SKULLS AND CROSSBONES WRAP,25,2011-01-13,0.420,13089,United Kingdom
540994,21504,SKULLS GREETING CARD,12,2011-01-13,0.420,13089,United Kingdom
540994,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2011-01-13,0.850,13089,United Kingdom
540994,20974,12 PENCILS SMALL TUBE SKULL,24,2011-01-13,0.650,13089,United Kingdom
540994,21224,SET/4 SKULL BADGES,10,2011-01-13,1.250,13089,United Kingdom
540994,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-01-13,0.650,13089,United Kingdom
540994,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-01-13,0.850,13089,United Kingdom
540994,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-01-13,0.850,13089,United Kingdom
540994,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-01-13,1.250,13089,United Kingdom
540994,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-01-13,1.250,13089,United Kingdom
540994,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-01-13,1.250,13089,United Kingdom
540994,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-01-13,1.650,13089,United Kingdom
540994,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-01-13,1.650,13089,United Kingdom
540994,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-01-13,1.650,13089,United Kingdom
540994,21058,PARTY INVITES WOODLAND,12,2011-01-13,0.850,13089,United Kingdom
540994,21680,WOODLAND  STICKERS,12,2011-01-13,0.850,13089,United Kingdom
540994,21059,PARTY INVITES DINOSAURS,12,2011-01-13,0.850,13089,United Kingdom
540994,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-13,0.550,13089,United Kingdom
540994,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-01-13,0.550,13089,United Kingdom
540994,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-01-13,0.550,13089,United Kingdom
540994,84991,60 TEATIME FAIRY CAKE CASES,24,2011-01-13,0.550,13089,United Kingdom
540994,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-01-13,0.850,13089,United Kingdom
540994,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2011-01-13,0.850,13089,United Kingdom
540994,22692,DOORMAT WELCOME TO OUR HOME,4,2011-01-13,7.950,13089,United Kingdom
540994,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-01-13,7.950,13089,United Kingdom
540994,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,2011-01-13,7.950,13089,United Kingdom
540994,20685,DOORMAT RED RETROSPOT,4,2011-01-13,7.950,13089,United Kingdom
540994,85055,FRENCH ENAMEL UTENSIL HOLDER,4,2011-01-13,3.750,13089,United Kingdom
540994,85059,FRENCH ENAMEL WATER BASIN,8,2011-01-13,1.250,13089,United Kingdom
540994,22425,ENAMEL COLANDER CREAM,3,2011-01-13,4.950,13089,United Kingdom
540994,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-01-13,2.950,13089,United Kingdom
540994,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2011-01-13,1.250,13089,United Kingdom
540994,20676,RED RETROSPOT BOWL,8,2011-01-13,1.250,13089,United Kingdom
540994,20674,GREEN POLKADOT BOWL,8,2011-01-13,1.250,13089,United Kingdom
540994,21238,RED RETROSPOT CUP,8,2011-01-13,0.850,13089,United Kingdom
540994,21557,SET OF 6 FUNKY BEAKERS,6,2011-01-13,2.950,13089,United Kingdom
540994,79030G,"TUMBLER, NEW ENGLAND",12,2011-01-13,1.650,13089,United Kingdom
540994,21067,VINTAGE RED TEATIME MUG,12,2011-01-13,1.250,13089,United Kingdom
540994,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-01-13,4.950,13089,United Kingdom
540995,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,3,2011-01-13,3.290,,United Kingdom
