invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
543981,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-02-15,1.650,15358,United Kingdom
543981,22956,36 FOIL HEART CAKE CASES,6,2011-02-15,2.100,15358,United Kingdom
543981,22955,36 FOIL STAR CAKE CASES ,6,2011-02-15,2.100,15358,United Kingdom
543981,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-02-15,1.650,15358,United Kingdom
543981,22667,RECIPE BOX RETROSPOT ,6,2011-02-15,2.950,15358,United Kingdom
543981,22713,CARD I LOVE LONDON ,12,2011-02-15,0.420,15358,United Kingdom
543981,22493,PAINT YOUR OWN CANVAS SET,12,2011-02-15,1.650,15358,United Kingdom
543981,22631,CIRCUS PARADE LUNCH BOX ,12,2011-02-15,1.950,15358,United Kingdom
543981,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-02-15,3.750,15358,United Kingdom
543981,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-02-15,3.750,15358,United Kingdom
543981,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-02-15,3.750,15358,United Kingdom
543981,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-02-15,0.850,15358,United Kingdom
543981,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-02-15,2.100,15358,United Kingdom
543981,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2011-02-15,2.950,15358,United Kingdom
543981,22933,BAKING MOULD EASTER EGG MILK CHOC,6,2011-02-15,2.950,15358,United Kingdom
543981,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-02-15,0.420,15358,United Kingdom
543981,23231,WRAP DOILEY DESIGN,25,2011-02-15,0.420,15358,United Kingdom
543981,23233,WRAP POPPIES  DESIGN,25,2011-02-15,0.420,15358,United Kingdom
543981,22718,CARD CAT AND TREE ,12,2011-02-15,0.420,15358,United Kingdom
543981,22817,CARD SUKI BIRTHDAY,12,2011-02-15,0.420,15358,United Kingdom
543981,22984,CARD GINGHAM ROSE ,12,2011-02-15,0.420,15358,United Kingdom
543981,22332,SKULLS PARTY BAG + STICKER SET,8,2011-02-15,1.650,15358,United Kingdom
543981,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-02-15,2.950,15358,United Kingdom
543981,22960,JAM MAKING SET WITH JARS,6,2011-02-15,4.250,15358,United Kingdom
543981,22467,GUMBALL COAT RACK,6,2011-02-15,2.550,15358,United Kingdom
543982,22078,RIBBON REEL LACE DESIGN ,10,2011-02-15,2.100,15358,United Kingdom
543982,22082,RIBBON REEL STRIPES DESIGN ,10,2011-02-15,1.650,15358,United Kingdom
543982,22273,FELTCRAFT DOLL MOLLY,6,2011-02-15,2.950,15358,United Kingdom
543982,10133,COLOURING PENCILS BROWN TUBE,10,2011-02-15,0.850,15358,United Kingdom
543982,22777,GLASS CLOCHE LARGE,7,2011-02-15,8.500,15358,United Kingdom
543982,22778,GLASS CLOCHE SMALL,20,2011-02-15,3.950,15358,United Kingdom
543982,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-02-15,2.100,15358,United Kingdom
