invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
540977,22740,POLKADOT PEN,4,2011-01-12,1.660,,United Kingdom
540848,21884,CAKES AND BOWS GIFT  TAPE,7,2011-01-12,0.430,,United Kingdom
540848,22219,LOVEBIRD HANGING DECORATION WHITE ,3,2011-01-12,1.660,,United Kingdom
540848,21934,SKULL SHOULDER BAG,3,2011-01-12,1.660,,United Kingdom
540848,21947,SET OF 6 HEART CHOPSTICKS,3,2011-01-12,1.280,,United Kingdom
540848,21992,VINTAGE PAISLEY STATIONERY SET,4,2011-01-12,2.510,,United Kingdom
540848,35651,VINTAGE BEAD PINK SCARF ,8,2011-01-12,3.360,,United Kingdom
540848,82578,KITCHEN METAL SIGN,3,2011-01-12,1.280,,United Kingdom
540848,82580,BATHROOM METAL SIGN,3,2011-01-12,1.280,,United Kingdom
540848,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",5,2011-01-12,0.850,,United Kingdom
540848,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2011-01-12,0.850,,United Kingdom
540848,82613D,METAL SIGN CUPCAKE SINGLE HOOK,9,2011-01-12,0.850,,United Kingdom
540848,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,4,2011-01-12,1.660,,United Kingdom
540848,21231,SWEETHEART CERAMIC TRINKET BOX,3,2011-01-12,2.510,,United Kingdom
540848,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-01-12,2.510,,United Kingdom
540848,20866,BLUE ROSE FABRIC MIRROR,10,2011-01-12,0.850,,United Kingdom
540848,21270,ANTIQUE CREAM CUTLERY CUPBOARD,3,2011-01-12,8.470,,United Kingdom
540848,10125,MINI FUNKY DESIGN TAPES,5,2011-01-12,0.810,,United Kingdom
540848,10133,COLOURING PENCILS BROWN TUBE,7,2011-01-12,0.810,,United Kingdom
540848,10135,COLOURING PENCILS BROWN TUBE,5,2011-01-12,1.280,,United Kingdom
540848,20652,BLUE POLKADOT LUGGAGE TAG ,11,2011-01-12,0.850,,United Kingdom
540848,20655,QUEEN OF SKIES LUGGAGE TAG,4,2011-01-12,0.850,,United Kingdom
540848,20713,JUMBO BAG OWLS,3,2011-01-12,4.210,,United Kingdom
540848,20717,STRAWBERRY SHOPPER BAG,11,2011-01-12,0.850,,United Kingdom
540848,20724,RED RETROSPOT CHARLOTTE BAG,3,2011-01-12,1.660,,United Kingdom
