invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
544468,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-02-21,3.750,,EIRE
544480,20713,JUMBO BAG OWLS,100,2011-02-21,1.650,14646,Netherlands
544573,22568,FELTCRAFT CUSHION OWL,8,2011-02-21,3.750,12621,Germany
544599,22077,6 RIBBONS RUSTIC CHARM,3,2011-02-21,3.290,,United Kingdom
544468,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-02-21,3.750,,EIRE
544468,79000,MOROCCAN TEA GLASS,12,2011-02-21,0.850,,EIRE
544468,21669,BLUE STRIPE CERAMIC DRAWER KNOB,36,2011-02-21,1.250,,EIRE
544468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-21,2.950,,EIRE
544468,22849,BREAD BIN DINER STYLE MINT,4,2011-02-21,14.950,,EIRE
544468,22505,MEMO BOARD COTTAGE DESIGN,4,2011-02-21,4.950,,EIRE
544468,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-02-21,4.950,,EIRE
544468,22493,PAINT YOUR OWN CANVAS SET,12,2011-02-21,1.650,,EIRE
544468,21790,VINTAGE SNAP CARDS,12,2011-02-21,0.850,,EIRE
544468,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-02-21,0.420,,EIRE
544468,21704,BAG 250g SWIRLY MARBLES,12,2011-02-21,0.850,,EIRE
544468,22550,HOLIDAY FUN LUDO,4,2011-02-21,3.750,,EIRE
544468,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-02-21,1.250,,EIRE
544468,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2011-02-21,2.100,,EIRE
544468,22652,TRAVEL SEWING KIT,10,2011-02-21,1.650,,EIRE
544468,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-02-21,4.950,,EIRE
544468,22960,JAM MAKING SET WITH JARS,6,2011-02-21,4.250,,EIRE
544468,22961,JAM MAKING SET PRINTED,12,2011-02-21,1.450,,EIRE
544468,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-02-21,0.850,,EIRE
544468,22978,PANTRY ROLLING PIN,6,2011-02-21,3.750,,EIRE
544468,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-02-21,3.950,,EIRE
544468,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-02-21,1.250,,EIRE
544468,21871,SAVE THE PLANET MUG,12,2011-02-21,1.250,,EIRE
544468,21658,GLASS  BEURRE DISH,4,2011-02-21,3.950,,EIRE
544468,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-02-21,0.550,,EIRE
544468,21465,PINK FLOWER CROCHET FOOD COVER,12,2011-02-21,3.750,,EIRE
544468,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-21,2.950,,EIRE
544468,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,2011-02-21,2.950,,EIRE
544468,22567,20 DOLLY PEGS RETROSPOT,12,2011-02-21,1.250,,EIRE
544468,21175,GIN + TONIC DIET METAL SIGN,12,2011-02-21,2.550,,EIRE
544468,48187,DOORMAT NEW ENGLAND,10,2011-02-21,6.750,,EIRE
544468,21896,POTTING SHED TWINE,6,2011-02-21,2.100,,EIRE
544468,21868,POTTING SHED TEA MUG,12,2011-02-21,1.250,,EIRE
544468,22429,ENAMEL MEASURING JUG CREAM,4,2011-02-21,4.250,,EIRE
544468,84836,ZINC METAL HEART DECORATION,12,2011-02-21,1.250,,EIRE
544468,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2011-02-21,1.250,,EIRE
544468,22480,RED TEA TOWEL CLASSIC DESIGN,12,2011-02-21,1.250,,EIRE
544468,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-02-21,2.550,,EIRE
544468,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-21,2.950,,EIRE
544469,21907,I'M ON HOLIDAY METAL SIGN,12,2011-02-21,2.100,,EIRE
544469,22560,TRADITIONAL MODELLING CLAY,24,2011-02-21,1.250,,EIRE
544469,85053,FRENCH ENAMEL CANDLEHOLDER,12,2011-02-21,2.100,,EIRE
544470,22514,CHILDS GARDEN SPADE BLUE,6,2011-02-21,2.100,12707,France
544470,22515,CHILDS GARDEN SPADE PINK,6,2011-02-21,2.100,12707,France
544470,22516,CHILDS GARDEN RAKE BLUE,6,2011-02-21,2.100,12707,France
544470,22517,CHILDS GARDEN RAKE PINK,6,2011-02-21,2.100,12707,France
544470,22518,CHILDS GARDEN BRUSH BLUE,6,2011-02-21,2.100,12707,France
544470,22519,CHILDS GARDEN BRUSH PINK,6,2011-02-21,2.100,12707,France
