invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
542620,22913,RED COAT RACK PARIS FASHION,3,2011-01-31,4.950,13089,United Kingdom
542620,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-01-31,2.100,13089,United Kingdom
542620,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-01-31,1.250,13089,United Kingdom
542620,22898,CHILDRENS APRON APPLES DESIGN,8,2011-01-31,1.950,13089,United Kingdom
542620,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-01-31,0.850,13089,United Kingdom
542620,20728,LUNCH BAG CARS BLUE,10,2011-01-31,1.650,13089,United Kingdom
542620,22629,SPACEBOY LUNCH BOX ,12,2011-01-31,1.950,13089,United Kingdom
542620,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-01-31,1.950,13089,United Kingdom
542620,22630,DOLLY GIRL LUNCH BOX,12,2011-01-31,1.950,13089,United Kingdom
542620,22972,CHILDREN'S SPACEBOY MUG,12,2011-01-31,1.650,13089,United Kingdom
542620,22974,CHILDRENS DOLLY GIRL MUG,12,2011-01-31,1.650,13089,United Kingdom
542620,23230,WRAP ALPHABET DESIGN,25,2011-01-31,0.420,13089,United Kingdom
542620,22045,SPACEBOY GIFT WRAP,25,2011-01-31,0.420,13089,United Kingdom
542620,22704,WRAP RED APPLES ,25,2011-01-31,0.420,13089,United Kingdom
542620,22502,PICNIC BASKET WICKER SMALL,8,2011-01-31,5.950,13089,United Kingdom
542620,22778,GLASS CLOCHE SMALL,4,2011-01-31,3.950,13089,United Kingdom
542621,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-01-31,1.490,12528,Germany
542621,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-01-31,3.750,12528,Germany
542621,47567B,TEA TIME KITCHEN APRON,3,2011-01-31,5.950,12528,Germany
542621,47580,TEA TIME DES TEA COSY,6,2011-01-31,2.550,12528,Germany
542621,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-01-31,1.450,12528,Germany
542621,37501,TEA TIME TEA SET IN GIFT BOX,3,2011-01-31,6.950,12528,Germany
542621,47559B,TEA TIME OVEN GLOVE,10,2011-01-31,1.250,12528,Germany
542621,47585A,PINK FAIRY CAKE CUSHION COVER,4,2011-01-31,3.750,12528,Germany
542621,47599A,PINK PARTY BAGS,6,2011-01-31,2.100,12528,Germany
542621,47599B,BLUE PARTY BAGS ,6,2011-01-31,2.100,12528,Germany
542621,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,4,2011-01-31,3.750,12528,Germany
542621,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2011-01-31,0.650,12528,Germany
542621,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,2011-01-31,0.420,12528,Germany
542621,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-01-31,1.490,12528,Germany
542621,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-01-31,0.850,12528,Germany
542621,21884,CAKES AND BOWS GIFT  TAPE,12,2011-01-31,0.650,12528,Germany
542621,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-01-31,3.750,12528,Germany
542621,16156S,WRAP PINK FAIRY CAKES ,25,2011-01-31,0.420,12528,Germany
542621,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-01-31,0.550,12528,Germany
542621,21213,PACK OF 72 SKULL CAKE CASES,24,2011-01-31,0.550,12528,Germany
542621,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-01-31,1.250,12528,Germany
