invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
543166,21936,RED RETROSPOT PICNIC BAG,5,2011-02-04,2.950,13488,United Kingdom
543166,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-02-04,2.950,13488,United Kingdom
543166,22499,WOODEN UNION JACK BUNTING,3,2011-02-04,5.950,13488,United Kingdom
543166,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-02-04,2.950,13488,United Kingdom
543166,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-02-04,3.950,13488,United Kingdom
543166,22073,RED RETROSPOT STORAGE JAR,8,2011-02-04,3.750,13488,United Kingdom
543166,20725,LUNCH BAG RED RETROSPOT,10,2011-02-04,1.650,13488,United Kingdom
543166,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-02-04,2.550,13488,United Kingdom
543166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-04,2.950,13488,United Kingdom
543166,22852,DOG BOWL VINTAGE CREAM,4,2011-02-04,4.250,13488,United Kingdom
543166,22855,FINE WICKER HEART ,12,2011-02-04,1.250,13488,United Kingdom
543166,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-02-04,2.950,13488,United Kingdom
543166,84836,ZINC METAL HEART DECORATION,12,2011-02-04,1.250,13488,United Kingdom
543166,22294,HEART FILIGREE DOVE  SMALL,24,2011-02-04,1.250,13488,United Kingdom
543166,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-02-04,9.950,13488,United Kingdom
543166,21754,HOME BUILDING BLOCK WORD,3,2011-02-04,5.950,13488,United Kingdom
543166,22795,SWEETHEART RECIPE BOOK STAND,4,2011-02-04,6.750,13488,United Kingdom
543166,22698,PINK REGENCY TEACUP AND SAUCER,12,2011-02-04,2.950,13488,United Kingdom
543166,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04,1.250,13488,United Kingdom
543166,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-02-04,1.250,13488,United Kingdom
543166,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04,1.250,13488,United Kingdom
543166,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04,1.250,13488,United Kingdom
543166,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04,1.250,13488,United Kingdom
543166,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04,1.250,13488,United Kingdom
543166,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-02-04,6.750,13488,United Kingdom
543166,22768,FAMILY PHOTO FRAME CORNICE,4,2011-02-04,9.950,13488,United Kingdom
543166,22767,TRIPLE PHOTO FRAME CORNICE ,4,2011-02-04,9.950,13488,United Kingdom
543167,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,36,2011-02-04,3.810,17457,United Kingdom
543167,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,24,2011-02-04,2.950,17457,United Kingdom
543167,21354,TOAST ITS - BEST MUM,36,2011-02-04,1.250,17457,United Kingdom
543167,85206A,CREAM FELT EASTER EGG BASKET,54,2011-02-04,1.450,17457,United Kingdom
543168,82580,BATHROOM METAL SIGN,250,2011-02-04,0.420,13694,United Kingdom
543168,21903,MAN FLU METAL SIGN,48,2011-02-04,1.850,13694,United Kingdom
543168,22412,METAL SIGN NEIGHBOURHOOD WITCH ,144,2011-02-04,1.850,13694,United Kingdom
543168,44235,ASS COL CIRCLE MOBILE ,432,2011-02-04,0.360,13694,United Kingdom
543168,44234,ASSORTED CIRCULAR MOBILE,432,2011-02-04,0.180,13694,United Kingdom
543169,21788,KIDS RAIN MAC BLUE,144,2011-02-04,0.650,13694,United Kingdom
543169,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,32,2011-02-04,3.750,13694,United Kingdom
543169,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,48,2011-02-04,3.390,13694,United Kingdom
543170,22561,WOODEN SCHOOL COLOURING SET,24,2011-02-04,1.650,17334,United Kingdom
543170,22493,PAINT YOUR OWN CANVAS SET,24,2011-02-04,1.650,17334,United Kingdom
543170,22745,POPPY'S PLAYHOUSE BEDROOM ,12,2011-02-04,2.100,17334,United Kingdom
543170,22748,POPPY'S PLAYHOUSE KITCHEN,12,2011-02-04,2.100,17334,United Kingdom
543170,22746,POPPY'S PLAYHOUSE LIVINGROOM ,12,2011-02-04,2.100,17334,United Kingdom
543170,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-02-04,2.950,17334,United Kingdom
543170,22712,CARD DOLLY GIRL ,12,2011-02-04,0.420,17334,United Kingdom
543170,22045,SPACEBOY GIFT WRAP,50,2011-02-04,0.420,17334,United Kingdom
543170,22029,SPACEBOY BIRTHDAY CARD,24,2011-02-04,0.420,17334,United Kingdom
543170,22492,MINI PAINT SET VINTAGE ,108,2011-02-04,0.650,17334,United Kingdom
543171,20725,LUNCH BAG RED RETROSPOT,6,2011-02-04,4.960,,United Kingdom
543171,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-02-04,2.460,,United Kingdom
543171,21789,KIDS RAIN MAC PINK,4,2011-02-04,1.630,,United Kingdom
543171,21928,JUMBO BAG SCANDINAVIAN PAISLEY,4,2011-02-04,4.130,,United Kingdom
