invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
541605,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-01-20,0.850,13502,United Kingdom
541605,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-01-20,1.650,13502,United Kingdom
541605,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-01-20,1.250,13502,United Kingdom
541605,22138,BAKING SET 9 PIECE RETROSPOT ,12,2011-01-20,4.950,13502,United Kingdom
541606,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-01-20,1.690,14784,United Kingdom
541606,84801A,PINK HYDRANGEA ART FLOWER,12,2011-01-20,2.100,14784,United Kingdom
541606,84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,12,2011-01-20,2.950,14784,United Kingdom
541606,21136,PAINTED METAL PEARS ASSORTED,8,2011-01-20,1.690,14784,United Kingdom
541608,20971,PINK BLUE FELT CRAFT TRINKET BOX,144,2011-01-20,1.060,14646,Netherlands
541608,20972,PINK CREAM FELT CRAFT TRINKET BOX ,144,2011-01-20,1.060,14646,Netherlands
541609,22087,PAPER BUNTING WHITE LACE,6,2011-01-20,2.950,15938,United Kingdom
541609,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-01-20,1.250,15938,United Kingdom
541609,85015,SET OF 12  VINTAGE POSTCARD SET,6,2011-01-20,2.550,15938,United Kingdom
541609,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-01-20,1.650,15938,United Kingdom
541610,84880,WHITE WIRE EGG HOLDER,17,2011-01-20,4.950,16029,United Kingdom
541610,22207,FRYING PAN UNION FLAG,48,2011-01-20,3.750,16029,United Kingdom
541610,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,2011-01-20,1.650,16029,United Kingdom
541611,79321,CHILLI LIGHTS,96,2011-01-20,3.820,16029,United Kingdom
541611,22779,WOODEN OWLS LIGHT GARLAND ,48,2011-01-20,3.370,16029,United Kingdom
541615,22274,FELTCRAFT DOLL EMILY,3,2011-01-20,2.950,16395,United Kingdom
541615,22271,FELTCRAFT DOLL ROSIE,6,2011-01-20,2.950,16395,United Kingdom
541615,21677,HEARTS  STICKERS,6,2011-01-20,0.850,16395,United Kingdom
