invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
543548,22916,HERB MARKER THYME,12,2011-02-10,0.650,13706,United Kingdom
543548,22917,HERB MARKER ROSEMARY,12,2011-02-10,0.650,13706,United Kingdom
543548,22918,HERB MARKER PARSLEY,12,2011-02-10,0.650,13706,United Kingdom
543548,22919,HERB MARKER MINT,12,2011-02-10,0.650,13706,United Kingdom
543548,22921,HERB MARKER CHIVES ,12,2011-02-10,0.650,13706,United Kingdom
543548,22920,HERB MARKER BASIL,12,2011-02-10,0.650,13706,United Kingdom
543548,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-10,1.690,13706,United Kingdom
543548,21136,PAINTED METAL PEARS ASSORTED,8,2011-02-10,1.690,13706,United Kingdom
543548,22285,HANGING HEN ON NEST DECORATION,12,2011-02-10,1.650,13706,United Kingdom
543548,22284,HEN HOUSE DECORATION,12,2011-02-10,1.650,13706,United Kingdom
543548,22256,FELT FARM ANIMAL CHICKEN,12,2011-02-10,1.250,13706,United Kingdom
543548,22258,FELT FARM ANIMAL RABBIT,12,2011-02-10,1.250,13706,United Kingdom
543548,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2011-02-10,2.950,13706,United Kingdom
543548,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2011-02-10,2.950,13706,United Kingdom
543548,22300,COFFEE MUG DOG + BALL DESIGN,12,2011-02-10,2.550,13706,United Kingdom
543548,22301,COFFEE MUG CAT + BIRD DESIGN,12,2011-02-10,2.550,13706,United Kingdom
543548,22427,ENAMEL FLOWER JUG CREAM,3,2011-02-10,5.950,13706,United Kingdom
543548,21636,MADRAS NOTEBOOK MEDIUM,6,2011-02-10,2.550,13706,United Kingdom
543548,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2011-02-10,2.950,13706,United Kingdom
543549,22616,PACK OF 12 LONDON TISSUES ,432,2011-02-10,0.220,17940,United Kingdom
543549,21981,PACK OF 12 WOODLAND TISSUES ,432,2011-02-10,0.220,17940,United Kingdom
543549,21982,PACK OF 12 SUKI TISSUES ,1296,2011-02-10,0.220,17940,United Kingdom
543549,21986,PACK OF 12 PINK POLKADOT TISSUES,1296,2011-02-10,0.220,17940,United Kingdom
543549,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1296,2011-02-10,0.220,17940,United Kingdom
543550,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-02-10,2.950,12601,Germany
543550,21314,SMALL GLASS HEART TRINKET POT,8,2011-02-10,2.100,12601,Germany
543550,22567,20 DOLLY PEGS RETROSPOT,12,2011-02-10,1.250,12601,Germany
543550,20897,VINTAGE NOTEBOOK PARIS DAYS,6,2011-02-10,2.950,12601,Germany
543550,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-02-10,0.850,12601,Germany
543553,84836,ZINC METAL HEART DECORATION,36,2011-02-10,1.250,16359,United Kingdom
543553,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-02-10,2.100,16359,United Kingdom
543553,16156S,WRAP PINK FAIRY CAKES ,25,2011-02-10,0.420,16359,United Kingdom
543553,16161P,WRAP ENGLISH ROSE ,25,2011-02-10,0.420,16359,United Kingdom
543553,21498,RED RETROSPOT WRAP ,25,2011-02-10,0.420,16359,United Kingdom
543553,21495,SKULLS AND CROSSBONES WRAP,25,2011-02-10,0.420,16359,United Kingdom
543553,16169M,WRAP DAISY CARPET ,50,2011-02-10,0.420,16359,United Kingdom
543553,21499,BLUE POLKADOT WRAP,25,2011-02-10,0.420,16359,United Kingdom
543553,21500,PINK POLKADOT WRAP ,25,2011-02-10,0.420,16359,United Kingdom
