invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
541517,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-01-19,1.250,12665,Germany
541517,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-01-19,1.250,12665,Germany
541518,21880,RED RETROSPOT TAPE,48,2011-01-19,0.190,12451,Switzerland
541518,21881,CUTE CATS TAPE,24,2011-01-19,0.190,12451,Switzerland
541518,21883,STARS GIFT TAPE ,24,2011-01-19,0.190,12451,Switzerland
541518,22074,6 RIBBONS SHIMMERING PINKS ,24,2011-01-19,0.420,12451,Switzerland
541518,22378,WALL TIDY RETROSPOT ,10,2011-01-19,2.100,12451,Switzerland
541518,22504,CABIN BAG VINTAGE RETROSPOT,3,2011-01-19,12.750,12451,Switzerland
541518,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,120,2011-01-19,0.850,12451,Switzerland
541518,85054,FRENCH ENAMEL POT W LID,24,2011-01-19,1.250,12451,Switzerland
541518,22451,SILK PURSE BABUSHKA RED,6,2011-01-19,3.350,12451,Switzerland
541518,22449,SILK PURSE BABUSHKA PINK,6,2011-01-19,3.350,12451,Switzerland
541518,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2011-01-19,5.950,12451,Switzerland
541518,85014B,RED RETROSPOT UMBRELLA,3,2011-01-19,5.950,12451,Switzerland
541518,21439,BASKET OF TOADSTOOLS,36,2011-01-19,1.250,12451,Switzerland
541518,22858,EASTER TIN KEEPSAKE,6,2011-01-19,1.650,12451,Switzerland
541518,22857,ASSORTED EASTER GIFT TAGS,12,2011-01-19,0.850,12451,Switzerland
541518,22859,EASTER TIN BUNNY BOUQUET,24,2011-01-19,1.650,12451,Switzerland
541518,20685,DOORMAT RED RETROSPOT,4,2011-01-19,7.950,12451,Switzerland
541518,21524,DOORMAT SPOTTY HOME SWEET HOME,4,2011-01-19,7.950,12451,Switzerland
541518,22432,WATERING CAN PINK BUNNY,12,2011-01-19,1.950,12451,Switzerland
541518,22431,WATERING CAN BLUE ELEPHANT,12,2011-01-19,1.950,12451,Switzerland
541518,85049D,BRIGHT BLUES RIBBONS ,36,2011-01-19,1.250,12451,Switzerland
541518,85049H,URBAN BLACK RIBBONS ,36,2011-01-19,1.250,12451,Switzerland
541518,85049E,SCANDINAVIAN REDS RIBBONS,36,2011-01-19,1.250,12451,Switzerland
541518,85049G,CHOCOLATE BOX RIBBONS ,24,2011-01-19,1.250,12451,Switzerland
541518,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,12,2011-01-19,2.950,12451,Switzerland
541518,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-01-19,2.950,12451,Switzerland
541518,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-01-19,2.100,12451,Switzerland
541518,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,48,2011-01-19,1.650,12451,Switzerland
541518,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2011-01-19,0.420,12451,Switzerland
541518,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2011-01-19,0.420,12451,Switzerland
541518,40016,CHINESE DRAGON PAPER LANTERNS,24,2011-01-19,0.420,12451,Switzerland
541518,21592,RETROSPOT CIGAR BOX MATCHES ,24,2011-01-19,1.250,12451,Switzerland
541518,22551,PLASTERS IN TIN SPACEBOY,48,2011-01-19,1.650,12451,Switzerland
541518,22554,PLASTERS IN TIN WOODLAND ANIMALS,96,2011-01-19,1.450,12451,Switzerland
541518,22556,PLASTERS IN TIN CIRCUS PARADE ,48,2011-01-19,1.650,12451,Switzerland
541518,21981,PACK OF 12 WOODLAND TISSUES ,48,2011-01-19,0.290,12451,Switzerland
