invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
538397,21155,RED RETROSPOT PEG BAG,60,2010-12-12,2.100,12753,Japan
538365,22469,HEART OF WICKER SMALL,8,2010-12-12,1.650,17243,United Kingdom
538365,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-12,4.950,17243,United Kingdom
538365,22835,HOT WATER BOTTLE I AM SO POORLY,5,2010-12-12,4.650,17243,United Kingdom
538365,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-12,3.750,17243,United Kingdom
538365,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2010-12-12,3.750,17243,United Kingdom
538365,84030E,ENGLISH ROSE HOT WATER BOTTLE,3,2010-12-12,4.250,17243,United Kingdom
538365,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4,2010-12-12,3.750,17243,United Kingdom
538365,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-12-12,3.750,17243,United Kingdom
538365,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,9,2010-12-12,3.750,17243,United Kingdom
538365,22314,OFFICE MUG WARMER CHOC+BLUE,12,2010-12-12,2.950,17243,United Kingdom
538365,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,8,2010-12-12,2.550,17243,United Kingdom
538365,22930,BAKING MOULD HEART MILK CHOCOLATE,8,2010-12-12,2.550,17243,United Kingdom
538365,17091A,LAVENDER INCENSE IN TIN,6,2010-12-12,1.250,17243,United Kingdom
538365,17091J,VANILLA INCENSE IN TIN,6,2010-12-12,1.250,17243,United Kingdom
538365,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,2010-12-12,5.950,17243,United Kingdom
538366,22169,FAMILY ALBUM WHITE PICTURE FRAME,15,2010-12-12,7.650,18109,United Kingdom
538366,21259,VICTORIAN SEWING BOX SMALL ,6,2010-12-12,5.950,18109,United Kingdom
538366,22469,HEART OF WICKER SMALL,5,2010-12-12,1.650,18109,United Kingdom
538366,85066,CREAM SWEETHEART MINI CHEST,6,2010-12-12,12.750,18109,United Kingdom
538366,22667,RECIPE BOX RETROSPOT ,9,2010-12-12,2.950,18109,United Kingdom
538367,20725,LUNCH BAG RED RETROSPOT,10,2010-12-12,1.650,14800,United Kingdom
538367,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-12,1.650,14800,United Kingdom
538367,22616,PACK OF 12 LONDON TISSUES ,12,2010-12-12,0.290,14800,United Kingdom
538367,21967,PACK OF 12 SKULL TISSUES,12,2010-12-12,0.290,14800,United Kingdom
538367,21481,FAWN BLUE HOT WATER BOTTLE,4,2010-12-12,2.950,14800,United Kingdom
538367,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2010-12-12,0.550,14800,United Kingdom
538367,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-12-12,0.550,14800,United Kingdom
538367,22974,CHILDRENS DOLLY GIRL MUG,6,2010-12-12,1.650,14800,United Kingdom
538367,22972,CHILDREN'S SPACEBOY MUG,6,2010-12-12,1.650,14800,United Kingdom
538367,21716,BOYS VINTAGE TIN SEASIDE BUCKET,7,2010-12-12,2.550,14800,United Kingdom
538367,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-12,0.850,14800,United Kingdom
538367,16225,RATTLE SNAKE EGGS,10,2010-12-12,1.250,14800,United Kingdom
538367,16033,MINI HIGHLIGHTER PENS,120,2010-12-12,0.120,14800,United Kingdom
538367,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-12,0.420,14800,United Kingdom
538367,21914,BLUE HARMONICA IN BOX ,24,2010-12-12,1.250,14800,United Kingdom
538367,21915,RED  HARMONICA IN BOX ,24,2010-12-12,1.250,14800,United Kingdom
538367,22560,TRADITIONAL MODELLING CLAY,24,2010-12-12,1.250,14800,United Kingdom
538367,22492,MINI PAINT SET VINTAGE ,36,2010-12-12,0.650,14800,United Kingdom
538367,22940,FELTCRAFT CHRISTMAS FAIRY,10,2010-12-12,4.250,14800,United Kingdom
538367,22629,SPACEBOY LUNCH BOX ,5,2010-12-12,1.950,14800,United Kingdom
538367,22630,DOLLY GIRL LUNCH BOX,5,2010-12-12,1.950,14800,United Kingdom
538367,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-12,0.290,14800,United Kingdom
538367,22659,LUNCH BOX I LOVE LONDON,12,2010-12-12,1.950,14800,United Kingdom
538367,22491,PACK OF 12 COLOURED PENCILS,12,2010-12-12,0.850,14800,United Kingdom
538367,85124B,BLUE JUICY FRUIT PHOTO FRAME,6,2010-12-12,2.550,14800,United Kingdom
538367,85124C,GREEN JUICY FRUIT PHOTO FRAME,6,2010-12-12,2.550,14800,United Kingdom
