invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
542776,21671,RED SPOT CERAMIC DRAWER KNOB,48,2011-02-01,1.250,15240,United Kingdom
542776,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-02-01,1.250,15240,United Kingdom
542776,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-02-01,1.250,15240,United Kingdom
542776,17013D,ORIGAMI ROSE INCENSE IN TUBE,96,2011-02-01,0.420,15240,United Kingdom
542776,17096,ASSORTED LAQUERED INCENSE HOLDERS,48,2011-02-01,0.210,15240,United Kingdom
542776,22469,HEART OF WICKER SMALL,12,2011-02-01,1.650,15240,United Kingdom
542776,22077,6 RIBBONS RUSTIC CHARM,12,2011-02-01,1.650,15240,United Kingdom
542776,79321,CHILLI LIGHTS,4,2011-02-01,4.950,15240,United Kingdom
542776,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-02-01,4.650,15240,United Kingdom
542776,22083,PAPER CHAIN KIT RETROSPOT,12,2011-02-01,2.950,15240,United Kingdom
542776,17021,NAMASTE SWAGAT INCENSE,36,2011-02-01,0.300,15240,United Kingdom
542776,21218,RED SPOTTY BISCUIT TIN,6,2011-02-01,3.750,15240,United Kingdom
542776,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-02-01,4.950,15240,United Kingdom
542777,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-02-01,4.250,14911,EIRE
542777,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-02-01,4.250,14911,EIRE
542777,20654,FIRST CLASS LUGGAGE TAG ,12,2011-02-01,1.250,14911,EIRE
542777,20658,RED RETROSPOT LUGGAGE TAG,12,2011-02-01,1.250,14911,EIRE
542777,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,12,2011-02-01,1.650,14911,EIRE
542777,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-02-01,1.650,14911,EIRE
542777,22431,WATERING CAN BLUE ELEPHANT,6,2011-02-01,1.950,14911,EIRE
542777,22433,WATERING CAN GREEN DINOSAUR,6,2011-02-01,1.950,14911,EIRE
542777,21181,PLEASE ONE PERSON METAL SIGN,12,2011-02-01,2.100,14911,EIRE
542777,21166,COOK WITH WINE METAL SIGN ,12,2011-02-01,1.950,14911,EIRE
542777,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-02-01,2.950,14911,EIRE
542777,21411,GINGHAM HEART  DOORSTOP RED,3,2011-02-01,4.250,14911,EIRE
542777,22508,DOORSTOP RETROSPOT HEART,4,2011-02-01,3.750,14911,EIRE
542777,84683,CLASSICAL ROSE CANDLESTAND,48,2011-02-01,0.650,14911,EIRE
542777,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-02-01,2.950,14911,EIRE
542777,22136,LOVE HEART SOCK HANGER,12,2011-02-01,1.650,14911,EIRE
542777,22137,BATHROOM SET LOVE HEART DESIGN,6,2011-02-01,2.950,14911,EIRE
542777,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2011-02-01,2.950,14911,EIRE
542777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-01,2.950,14911,EIRE
542777,22132,RED LOVE HEART SHAPE CUP,12,2011-02-01,0.850,14911,EIRE
542777,21470,FLOWER VINE RAFFIA FOOD COVER,6,2011-02-01,3.750,14911,EIRE
542777,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-02-01,1.250,14911,EIRE
542777,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-01,1.950,14911,EIRE
542777,20985,HEART CALCULATOR,12,2011-02-01,1.250,14911,EIRE
542777,22208,WOOD STAMP SET THANK YOU,12,2011-02-01,1.650,14911,EIRE
542777,22211,WOOD STAMP SET FLOWERS,12,2011-02-01,1.650,14911,EIRE
542777,21635,MADRAS NOTEBOOK LARGE ,6,2011-02-01,3.750,14911,EIRE
542777,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-02-01,0.420,14911,EIRE
542777,22045,SPACEBOY GIFT WRAP,25,2011-02-01,0.420,14911,EIRE
542777,16156S,WRAP PINK FAIRY CAKES ,25,2011-02-01,0.420,14911,EIRE
542777,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-02-01,1.650,14911,EIRE
542777,20725,LUNCH BAG RED RETROSPOT,10,2011-02-01,1.650,14911,EIRE
542777,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-01,2.550,14911,EIRE
542777,21915,RED  HARMONICA IN BOX ,12,2011-02-01,1.250,14911,EIRE
542777,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-02-01,8.500,14911,EIRE
542777,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-02-01,0.550,14911,EIRE
542777,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-02-01,0.550,14911,EIRE
542777,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-02-01,4.250,14911,EIRE
542778,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-02-01,3.750,14496,United Kingdom
542778,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-01,1.250,14496,United Kingdom
542778,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-01,1.250,14496,United Kingdom
542778,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-01,1.690,14496,United Kingdom
