invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
540821,21051,RIBBONS PURSE ,3,2011-01-11,1.660,,United Kingdom
540688,POST,POSTAGE,5,2011-01-11,18.000,12736,France
540688,22223,CAKE PLATE LOVEBIRD PINK,24,2011-01-11,1.950,12736,France
540688,22222,CAKE PLATE LOVEBIRD WHITE,24,2011-01-11,1.950,12736,France
540688,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-01-11,0.420,12736,France
540689,21733,RED HANGING HEART T-LIGHT HOLDER,860,2011-01-11,3.240,17450,United Kingdom
540689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1010,2011-01-11,3.240,17450,United Kingdom
540689,22469,HEART OF WICKER SMALL,1356,2011-01-11,1.930,17450,United Kingdom
540689,22470,HEART OF WICKER LARGE,1284,2011-01-11,3.210,17450,United Kingdom
540690,22222,CAKE PLATE LOVEBIRD WHITE,12,2011-01-11,1.950,13473,United Kingdom
540690,22782,SET 3 WICKER STORAGE BASKETS ,4,2011-01-11,9.950,13473,United Kingdom
540690,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-01-11,0.420,13473,United Kingdom
540690,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,24,2011-01-11,1.250,13473,United Kingdom
540690,84917,WHITE HAND TOWEL WITH BUTTERFLY,20,2011-01-11,1.250,13473,United Kingdom
540690,84766,SILVER ROCOCO CANDLE STICK,12,2011-01-11,1.950,13473,United Kingdom
540690,84821,DANISH ROSE DELUXE COASTER,48,2011-01-11,0.210,13473,United Kingdom
540690,22700,BLACK AND WHITE DOG BOWL,24,2011-01-11,0.850,13473,United Kingdom
540690,10135,COLOURING PENCILS BROWN TUBE,20,2011-01-11,0.420,13473,United Kingdom
540690,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-01-11,3.750,13473,United Kingdom
540690,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-01-11,5.950,13473,United Kingdom
540690,85014B,RED RETROSPOT UMBRELLA,3,2011-01-11,5.950,13473,United Kingdom
540691,22889,NUMBER TILE VINTAGE FONT No ,24,2011-01-11,2.170,17450,United Kingdom
540691,22887,NUMBER TILE VINTAGE FONT 8,16,2011-01-11,2.170,17450,United Kingdom
540691,22886,NUMBER TILE VINTAGE FONT 7,16,2011-01-11,2.170,17450,United Kingdom
540691,22885,NUMBER TILE VINTAGE FONT 6 ,16,2011-01-11,2.170,17450,United Kingdom
540691,22884,NUMBER TILE VINTAGE FONT 5,16,2011-01-11,2.170,17450,United Kingdom
540691,22883,NUMBER TILE VINTAGE FONT 4,16,2011-01-11,2.170,17450,United Kingdom
540691,22882,NUMBER TILE VINTAGE FONT 3,16,2011-01-11,2.170,17450,United Kingdom
540691,22881,NUMBER TILE VINTAGE FONT 2,16,2011-01-11,2.170,17450,United Kingdom
540691,22880,NUMBER TILE VINTAGE FONT 1,16,2011-01-11,2.170,17450,United Kingdom
540691,22879,NUMBER TILE VINTAGE FONT 0,16,2011-01-11,2.170,17450,United Kingdom
540691,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-01-11,1.490,17450,United Kingdom
540691,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-01-11,1.490,17450,United Kingdom
540691,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-01-11,1.490,17450,United Kingdom
540691,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-01-11,1.490,17450,United Kingdom
540691,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-01-11,1.490,17450,United Kingdom
540691,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-01-11,1.490,17450,United Kingdom
540691,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,18,2011-01-11,1.490,17450,United Kingdom
540691,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,18,2011-01-11,1.490,17450,United Kingdom
540691,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,18,2011-01-11,1.490,17450,United Kingdom
540691,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,18,2011-01-11,1.490,17450,United Kingdom
540691,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,18,2011-01-11,1.490,17450,United Kingdom
540691,21756,BATH BUILDING BLOCK WORD,15,2011-01-11,6.600,17450,United Kingdom
540691,21755,LOVE BUILDING BLOCK WORD,9,2011-01-11,6.600,17450,United Kingdom
540691,22120,WELCOME  WOODEN BLOCK LETTERS,4,2011-01-11,10.130,17450,United Kingdom
540691,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-01-11,2.400,17450,United Kingdom
540691,22467,GUMBALL COAT RACK,12,2011-01-11,2.650,17450,United Kingdom
540691,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,2011-01-11,3.210,17450,United Kingdom
540691,82600,NO SINGING METAL SIGN,12,2011-01-11,2.210,17450,United Kingdom
