invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
537638,21931,JUMBO STORAGE BAG SUKI,3,2010-12-07,4.210,,United Kingdom
537638,21934,SKULL SHOULDER BAG,3,2010-12-07,3.360,,United Kingdom
537638,21935,SUKI  SHOULDER BAG,4,2010-12-07,3.360,,United Kingdom
537666,84913A,SOFT PINK ROSE TOWEL ,5,2010-12-07,3.360,,United Kingdom
537446,20782,CAMOUFLAGE EAR MUFF HEADPHONES,4,2010-12-07,5.490,18055,United Kingdom
537446,21135,VICTORIAN  METAL POSTCARD SPRING,8,2010-12-07,1.690,18055,United Kingdom
537446,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-07,2.100,18055,United Kingdom
537446,21397,BLUE POLKADOT EGG CUP ,12,2010-12-07,1.250,18055,United Kingdom
537446,21411,GINGHAM HEART  DOORSTOP RED,3,2010-12-07,4.250,18055,United Kingdom
537446,21624,VINTAGE UNION JACK DOORSTOP,3,2010-12-07,5.950,18055,United Kingdom
537446,21754,HOME BUILDING BLOCK WORD,3,2010-12-07,5.950,18055,United Kingdom
537446,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-07,4.950,18055,United Kingdom
537446,22318,FIVE HEART HANGING DECORATION,6,2010-12-07,2.950,18055,United Kingdom
537446,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2010-12-07,2.950,18055,United Kingdom
537446,22505,MEMO BOARD COTTAGE DESIGN,4,2010-12-07,4.950,18055,United Kingdom
537446,22633,HAND WARMER UNION JACK,12,2010-12-07,2.100,18055,United Kingdom
537446,22795,SWEETHEART RECIPE BOOK STAND,4,2010-12-07,6.750,18055,United Kingdom
537446,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-07,2.950,18055,United Kingdom
537446,22865,HAND WARMER OWL DESIGN,12,2010-12-07,2.100,18055,United Kingdom
537446,22867,HAND WARMER BIRD DESIGN,12,2010-12-07,2.100,18055,United Kingdom
537446,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2010-12-07,0.850,18055,United Kingdom
537446,35646,VINTAGE BEAD PINK EVENING BAG,4,2010-12-07,4.250,18055,United Kingdom
537446,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,3,2010-12-07,4.250,18055,United Kingdom
537446,48138,DOORMAT UNION FLAG,4,2010-12-07,7.950,18055,United Kingdom
537446,71279,PINK GLASS CANDLEHOLDER,6,2010-12-07,2.950,18055,United Kingdom
537446,72741,GRAND CHOCOLATECANDLE,18,2010-12-07,1.450,18055,United Kingdom
537446,72819,CUPID DESIGN SCENTED CANDLES,6,2010-12-07,2.550,18055,United Kingdom
537446,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-07,2.550,18055,United Kingdom
537446,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-07,5.950,18055,United Kingdom
537446,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2010-12-07,7.950,18055,United Kingdom
537446,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-07,2.950,18055,United Kingdom
