invoice_number,stock_code,detail,quantity,invoice_date,unit_price,customer_id,country
542141,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,2011-01-26,2.550,14548,United Kingdom
542141,21733,RED HANGING HEART T-LIGHT HOLDER,32,2011-01-26,2.550,14548,United Kingdom
542142,15044A,PINK PAPER PARASOL ,18,2011-01-26,2.950,12971,United Kingdom
542142,15044B,BLUE PAPER PARASOL ,18,2011-01-26,2.950,12971,United Kingdom
542142,15044D,RED PAPER PARASOL,18,2011-01-26,2.950,12971,United Kingdom
542142,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-01-26,2.550,12971,United Kingdom
542143,48194,DOORMAT HEARTS,10,2011-01-26,6.750,15061,United Kingdom
542143,48187,DOORMAT NEW ENGLAND,20,2011-01-26,6.750,15061,United Kingdom
542143,48184,DOORMAT ENGLISH ROSE ,20,2011-01-26,6.750,15061,United Kingdom
542143,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2011-01-26,1.250,15061,United Kingdom
542143,20719,WOODLAND CHARLOTTE BAG,40,2011-01-26,0.720,15061,United Kingdom
542143,20685,DOORMAT RED RETROSPOT,20,2011-01-26,6.750,15061,United Kingdom
542145,84078A,SET/4 WHITE RETRO STORAGE CUBES ,12,2011-01-26,34.950,13089,United Kingdom
542146,21407,BROWN CHECK CAT DOORSTOP ,6,2011-01-26,4.250,13405,United Kingdom
542146,21411,GINGHAM HEART  DOORSTOP RED,3,2011-01-26,4.250,13405,United Kingdom
542146,21588,RETROSPOT GIANT TUBE MATCHES,12,2011-01-26,2.550,13405,United Kingdom
542146,22427,ENAMEL FLOWER JUG CREAM,6,2011-01-26,5.950,13405,United Kingdom
542146,22426,ENAMEL WASH BOWL CREAM,8,2011-01-26,3.750,13405,United Kingdom
542147,21580,RABBIT  DESIGN  COTTON TOTE BAG,6,2011-01-26,2.250,12782,Portugal
542147,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,2011-01-26,2.250,12782,Portugal
542147,21039,RED RETROSPOT SHOPPING BAG,6,2011-01-26,2.550,12782,Portugal
542147,22766,PHOTO FRAME CORNICE,8,2011-01-26,2.950,12782,Portugal
542147,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-26,4.950,12782,Portugal
542147,35241,ENAMEL BLUE RIM BISCUIT BIN,6,2011-01-26,4.950,12782,Portugal
542147,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2011-01-26,0.850,12782,Portugal
542147,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2011-01-26,2.950,12782,Portugal
542147,84581,DOG TOY WITH PINK CROCHET SKIRT,4,2011-01-26,3.750,12782,Portugal
542147,22968,ROSE COTTAGE KEEPSAKE BOX ,4,2011-01-26,9.950,12782,Portugal
542147,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,2011-01-26,4.950,12782,Portugal
542147,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-01-26,0.850,12782,Portugal
542147,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-01-26,0.850,12782,Portugal
542147,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2011-01-26,2.100,12782,Portugal
542147,84592,CROCHET ROSE PURSE WITH SUEDE BACK,6,2011-01-26,2.950,12782,Portugal
542147,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-01-26,0.850,12782,Portugal
542147,20716,PARTY FOOD SHOPPER BAG,20,2011-01-26,1.250,12782,Portugal
542147,21754,HOME BUILDING BLOCK WORD,6,2011-01-26,5.950,12782,Portugal
542147,21288,STRIPEY CHOCOLATE NESTING BOXES,6,2011-01-26,2.950,12782,Portugal
542147,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-01-26,2.550,12782,Portugal
